Timestamp,o pana e sitelen.,"sitelen li tan ala tan ma ilo kulupu? (ni li ken: ilo Discord, lipu Facebook, ilo Telegram, ilo YouTube).
tan la sina o sona e ni: seme li pana e sitelen lon tenpo seme?",o pana e nasin tawa sitelen lon ma,ni li tan ma seme?,ni li tan tenpo seme?,seme li sitelen e ni? o pana e nimi ona lon ma,tan li lon la o pana e nasin tan pi sitelen ni,sitelen li tan seme li lon nasin seme?,ni li tan tenpo seme?,seme li sitelen e ni? o pana e nimi ona,o pana e sitelen Lasina pi sitelen ni. nimi li lon poki nimi la o pana e kalama nimi.,sina wile toki ante la o toki!,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,variants used,,other variations
6/20/2024 22:20:20,https://drive.google.com/open?id=1Y3dJ2tDwZJzloGPAOf_bnf5x2s176C4D,tan (yes),https://www.tumblr.com/fukouiro/698889008182411264/toki-pona-translation-of-roll-me-in-from,Tumblr,10/23/2022,fukouiro,,,,,"o jo e mi lon sike tawa sina

mi taso li alasa e mun lon ma lili pi kasi mute
mun taso li lon sewi pimeja li tawa musi poka mi
tawa la kiwen pi selo mute li ante e kule sewi
telo oko li kama tan suno li namako kin e ale

poka sina la mi lukin taso e sina
luka wan mi li tawa open e poki la
tawa li awen la o toki tawa mi e ni: 
o jo e mi...

mi lape noka lon mun kipisi. tawa mun li lili pona
anpa la walo sewi li tawa li pake e suno kama
ilo tenpo kin li kama sama telo lon nena ko mute
mi pilin sin li awen e sona weka e wile weka kin

mi toki mute e sona weka mute
a tenpo pimeja ni la mun li kama anpa
ona li awen la mi wile e olin sina.
o jo e mi...",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Emitters ""olin"" is used 1 time.
Long pi is used 1 time.",,": and . are used
Stacking and scaling is not used."
6/20/2024 22:24:40,https://drive.google.com/open?id=1Y4SoUpI2n4dKGNIFgE1JLWYXWygtl2nh,tan (yes),https://www.tumblr.com/robothingamagic/743277892761534464/tadaaa-my-first-fancomic-technically,Tumblr,2/25/2024,robothingamagic,,,,,"o lukin a soweli ni li mi
a pona
mu a
seme a
o tawa weka ","""o lukin a soweli ni li mi"" is said 3 times, but identically in each",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Stacking and scaling is not used.
6/22/2024 11:14:55,https://drive.google.com/open?id=1wNVhs7Fxv7Kevkc0uzwgLCsASqcnzHFN,ala (no),,,,,,"Personal writing (journal, postcard, etc.)",6/22/2024,jan Majeka,"There is a thingy written in Sitelen Sitelen.Below it is the Sitelen Sitelen written in Sitelen Pona, saying 
""ona li wile ala wile e ni             ona li sona ala sona e ijo lon
ona li weka ala weka e mi         ni li tenpo seme  .  o isipin sin""

Above it, as a title, says in Sitelen Pona, ""Sitelen 'kulupu seme ala kulupu seme anu seme?'""

jan Majeka has also written her logo/trademark, which features ""pimeja"" as the head of an arrow, and mun with emitters, which is also what she uses as her personal glyph.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Loop ""seme"" is used 4 times.
Heart ""wile"" is used 2 times.
Scribble ""sitelen"" is used 1 time.",,"Mixed stacking and scaling.
Te and to are used."
6/23/2024 23:00:00,https://drive.google.com/open?id=1kXErWdHOM9J6GR7OmSWWfGnsuA9WaUw3,ala (no),,,,,,"Personal writing (journal, postcard, etc.)",6/23/2024,jan Majeka,"There is Sitelen Sitelen text. As the title, in Sitelen Pona, is written “sitelen ‘pilin pi toki toki’. As a transliterization, there is Sitelen Pona text saying 
“ona li lon tenpo seme?
ni li lon tenpo seme?
ona li seli ala seli?
aa, suli wawa!
o weka o kama!
sinpin tu li ala a.”",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Loop ""seme"" is used 2 times.
Scribble ""sitelen"" is used 1 time.
Long pi is used 1 time.",,"Stacking and scaling is used.
Te and to are used."
6/24/2024 22:19:00,https://drive.google.com/open?id=16At_K5TmMjaUeGOhCtBfy83MqkyuJEso,tan (yes),https://www.tumblr.com/bitterestbuggy/692519084909363200/incredibly-self-indulgent-new-oc-alert-meet,Tumblr,8/13/2022,bitterestbuggy,,,,,"kijetesantakalu Anipotu
toki",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Nasin Kalama SItelen Pu is used.
6/24/2024 22:22:19,https://drive.google.com/open?id=1QOiMM2TgiiD1_PKqe36I35bIsv8w0nF6,tan (yes),https://www.tumblr.com/dusktarot/696402949986009088/yaaay-its-done-my-picks-for-the-touhou-vote-a,Tumblr,9/25/2022,dusktarot,,,,,"jan Kisin Sesa
jan lawa pi tomo tawa telo Mulasa
jan Mijako Josika
jan Ekasija Lapilasuli 
jan Osu Nuwe
jan Imemusi Momojo
jan Kaku Seka",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Upvote ""epiku"" is used 2 times.
M ""monsuta is used 1 time""",,Nasin Kalama SItelen Pu is used.
6/24/2024 22:25:14,https://drive.google.com/open?id=1ISQ2jM3-r_yNyUlux8LWipvUdEzzIBaH,tan (yes),https://www.tumblr.com/melikala/735501956204953600/b-kpkn-nasin-seme-nasin-lon-sewi-li-pona-tawa-mi,Tumblr,12/1/2023,melikala,,,,,"jan Alen
jan Alen
mi olin a e sina","nimi nanpa wan li ""akesi . len ."" nimi nanpa tu li ""akesi len esun nasa"". ken la, nimi nanpa wan li ""Ale"". taso mi la, ona li alasa toki e nimi ona li jan Alen.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Two-stroke ""akesi"" is used 2 times.",,"Nasin Kalama SItelen Pu is used.
Nasin Kalama SItelen is used."
6/24/2024 22:27:30,https://drive.google.com/open?id=1K2jgizd8Y5ypfSFa_xz7BMvnvVS5gQ_V,tan (yes),https://www.tumblr.com/jan-makusi/709625658983219200/toki-a-nimi-mi-li-jan-makusi-mi-sitelen-e-nimi,Tumblr,2/18/2023,jan-makusi,,,,,jan Makusi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Nasin Kalama Sitelen is used.
6/24/2024 22:29:51,https://drive.google.com/open?id=1bo3qqZJ7hkyHxQB3Anbd1txl2rX0liF_,tan (yes),https://www.tumblr.com/jan-kusatowi/704961046157344768/toki-a-mi-jan-nokuten-kama-pona-a-ni-li-lipu,Tumblr,12/29/2022,jan-kusatowi,,,,,"toki a! mi jan Nokuten. kama pona a!
ni li lipu mi. lipu la mi toki kepeken toki pona taso.
tenpo ni la mi kama sona e toki pona. mi sona lili.
mi toki ike la, sina o pona e toki mi.
mi la toki pona li toki epiku. jan pi toki pona li pona tawa mi. ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Long pi is used 1 time.,,"Nasin Kalama Sitelen Pu is used.
Mixed stacking and scaing."
6/24/2024 22:34:18,https://drive.google.com/open?id=1QOOK5Ly5T8bxKUc8IvnkONiFOH18vyjz,tan (yes),https://www.tumblr.com/jansukuwinpa/707345386545807360/mu-sitelen-musi-tan-jan-sukuwinpa-mi,Tumblr,1/24/2023,jansukuwinpa,,,,,"mu
tan jan Sukuwinpa
mu mu
akesi o, sina mu tan seme
sina ken toki
mi wile toki tan seme
toki li ike. ale li ike. 
mi alasa ala sona.
mi mu.
mu mu mu mu ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Two-stroke ""akesi"" is used 1 times.",,Nasin Kalama Sitelen Pu is used.
6/24/2024 22:36:22,https://drive.google.com/open?id=1kgH10af6Ppn6jbpH2E9BjsuX72f1q3xq,tan (yes),https://www.tumblr.com/jan-kusatowi/715443735007313920/sitelen-pi-soweli-tanpi-li-pona-mute-tawa-mi-ona,Tumblr,4/23/2023,jan-kusatowi,,,,,"toki a mi soweli Tanpi.
pona kama tawa sitelen musi sin pi musi Manka.
sitelen sin li lon ma suwi pi soweli Tanpi.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Nasin Kalama Sitelen Pu is used.
Mixed stacking and scaing.
Long pi underlines cartouche."
6/24/2024 22:44:32,https://drive.google.com/open?id=1OLdiojkokro0d9NE4tmll9uua4063VHF,tan (yes),https://www.tumblr.com/dkl9/730733627364786176/kiwen-kasi-pi-sin-ala-nanpa-wan-jan-ante-li,Tumblr,10/9/2023,dkl9,,,,,"sina sona e nimi mi lon tenpo ala
sina sona e mi kepeken nimi ni anu nimi Epan: kiwen kasi pi sin ala
taso tenpo ala la sina kama sona e nimi mama mi anu jo mi ona
lipu ni la mi jan Epan lon kipisi tu open
poka la ante suli nasa la sina kama sona e ni: mi kiwen kasi pi sin ala

sitelen lape la mi kute e wile sitelen pi lipu ni
lon la mi kute ala li pilin e kon pi pilin nasa sama lipu lape mute lon tawa pi tomo esun lipu
nimi tawa selo lipu soweli pu kiwen jelo la pilin pi seli tenpo li anpa telo e mi la mi sona pona e wile pi lipu sin mi
mi awen e toki ni tan ni: toki ni li lon suli ala

toki pi pali mi taso li musi ala ike tawa lipu suli pi nimi suli mi la kipisi tu pi lipu ni li lon li lon ala
toki pi lon ala li kama tan pali ante pi sitelen lape lipu
lipu li toki pi pali jan lon li toki pi pali jan weka li toki pi sona ala musi
sina sona ala e lon kipisi
sona ala musi li awen

mi sona ala e sona pi toki linja mi lon tenpo ni
mi sitelen e pali pi sitelen lape pi tenpo pimeja pini poka lon pilin anpa lape lon tawa weka sona ike
a sona li ala kepeken tenpo lili
n mi jo e sona ante
ona li jo e sitelen lape ante
mute awen la mi sitelen e ona tawa sona pona tawa nasin suno 
(lipu ni li kama tan ante seme)
mi lanpan tan lawa sona pilin ale mi tawa lipu ni
mi ko e ijo ona tawa nasin palisa
a mi en sina li tawa lon ni
sina pilin monsuta la o sona e ni:
mi pilin monsuta sama ... lon ken meso
",There are a number of extended pi glyphs which may be necessary for disambiguation.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Long pi is used 19 times.,,"Stacking and scaling is not used.
() : . is used.
Nasin Kalama Sitelen Pu is used."
6/26/2024 11:56:05,https://drive.google.com/open?id=1bufpYYFdgxVBgwtWLgUdjuEh9iLMCbxh,ala (no),,,,,,"Personal writing (journal, postcard, etc.)",5/13/2024,seme Alison [Alison Withonel],"tenpo suno ni la mi tawa ma Chinatown/International District li tawa ma Nijon Masi. mi kama sona li esun e ijo.
nanpa wan la mi tawa tomo Uwasimaja. tomo ni li jo e tomo lili mute lon insa ona. ni wan li tomo Kinokunija pi esun lipu. tomo esun lipu la mi kama jo e ni:
ilo sitelen ni. kule ona li loje laso li kama ante kepeken ilo pi weka sitelen. kule ante li pimeja walo.
ilo sitelen ni. kule ona li pimeja sewi. (pimeja sewi)
ilo sitelen ni. linja ona li kama suli li kama lili.
kulupu ni pi lipu sitelen musi: Last Gender: When We Are Nameless tan jan pali Rei Taki. 
lipu li toki e olin tonsi... mi kama jo tan ni",sitelen ni la sitelen pona en sitelen Lasina li lon linja toki wan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Emitters ""olin"" is used 1 time.
Long pi used 3 times.
Directional ni is used 1 time.",,"Nasin Kalama Sitelen Pu is used.
Nasin Kalama SItelen is used."
6/26/2024 12:02:07,https://drive.google.com/open?id=1OZ3nMJrJ3U2dX--e6Uj2xqiUrgmXdeJ1,tan (yes),https://discord.com/channels/969386329513295872/1093233655838683156/1095200749673250956,Discord,4/11/2023,ko laso kule,,,,,"mu.

jan misikeke o lanpan e kijetesantakalu sina. ona li utala e sutopatikuna.

n!

kijetesantakalu li ni tan seme? mi ken ante e kon ona tawa ike; taso, nasin mi la utala pi 
soweli suwi li ike mute a!

kijetesantakalu li pilin nasa tan ni.`

soweli len “P”","P is the Latin letter P, as transcribed by the original user",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"90 degree ""taso"" is used 1 time.
Long pi is used 3 times.",,Mixed stacking and scaling.
6/26/2024 12:06:09,https://drive.google.com/open?id=1IkSPZ7oyU17D_m8mc5gaySDqr46zgPZL,tan (yes),https://discord.com/channels/969386329513295872/1212821722546446367/1212950343034347601,Discord,3/1/2024,jan Suko,,,,,"jan lili la kasi moku pi suwi ala li pona tan ni.
pilin awen la ike uta li sama moku moli.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Long pi is used 1 time.,,Mixed stacking and scaling.
6/26/2024 12:06:45,https://drive.google.com/open?id=1j6I8WozDzOIkBDTzDVSFXRJCYT1ww8L_,ala (no),,,,,,"Personal writing (journal, postcard, etc.)",6/21/2024,seme Alison [Alison Withonel],"tenpo kulupu li weka la mi pilin anpa a.
tenpo Monday la tomo tawa kijetesantakalu (Wolverine) li kepeken tenpo pi suli ike tan pakala nasin tan pakala ilo. tenpo pi sike tu la mi tawa tomo la telo mute li kama tan sewi. wawa kin li lon sewi.
tenpo Tuesday la mi pali lon tomo Panpu pi ma Royal Oak. mi moku ala e misikeke la telo jaki mute li kama tan nena mi. anpa a. kin la pali li utala li nasa e sona kulupu.
tenpo Wednesday li tenpo Juneteenth la mi pali mani ala. tomo ilo la mi telo e jaki pi supa noka. mi alasa pana e ilo lete kon lon lupa pi tomo pali mi. taso ilo lete li pakala. mi ken pona e ilo taso lon tenpo pi seli ike ala. poka pi pini suno la tenpo musi Ferndale Bike Night li lon. mi tawa ni kepeken ilo wawa pi sike tu. mi musi pona li kama sona e jan pona Eaton e jan pona Fritz e kulupu meli pi ilo tawa wawa. kulupu ilo li pini la mi tawa esun moku Kroger pi ma Royal Oak. ilo mani li utala mute e mi li lanpan e tenpo suli. kin la mi o pana e telo wawa lon poki ilo. mi ni la tenpo li 22:15 anu sama. telo mute a li kama tan sewi. taso mi awen tawa. mi anpa ala e mi e ilo. taso len mi li kama telo mute.
tenpo Thursday la mi pilin pakala mute lon sijelo. tan seli anu tan jaki anu tan pakala lawa la mi sona ala. mi o lape taso. mi ken ala pali. mi awen lon supa anpa taso.
tenpo pimeja la mii lape lon tenpo suli
tenpo ni la Friday 10:15 la mi awen pali mani ala. sijelo li kama pilin pona lili. tan lape suli
seli li awen lon tomo lon kon. mi o pakala ala tan seli","again, sitelen lasina for names within sitelen pona text",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Venus ""meli"" is used 1 time.
Long pi is used 9 times.
Directional ni is used 1 time.",,"Mixed stacking and scaling.
Nasin Kalama Sitelen is used."
6/26/2024 12:10:11,https://drive.google.com/open?id=1aJlV0rBNHLC9k3NOCG2t5g4vcmJ4wQBe,tan (yes),https://discord.com/channels/969386329513295872/1212097052134215761/1212101672768114748,Discord,2/27/2024,jan Suko,,,,,"soweli o!
mi pilin ike tan lon sina.
ma ni li wile ala jo e sina.
o awen lon ma kasi sina.
o awen e laso lon kasi suli.
o awen e soweli pona sina.
mi wile la pali ale sina li awen pona lon tenpo ale.
mi sona la soweli ante pi sama sina li lon ala a.",soweli pona :),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Long pi is used 1 time.
Long lon is used 4 times.",,Mixed stacking and scaling.
6/26/2024 12:12:32,https://drive.google.com/open?id=1mNgtprp1mekQEPGWVZcFY6QR_02MN93P,tan (yes),https://discord.com/channels/969386329513295872/1214633768917401720/1214754337973338112,Discord,3/6/2024,soweli Wajole,,,,,"monsuta ala la sina ijo taso lon pimeja.
monsuta kin la sina ijo taso ala lon pimeja.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Long lon is used 2 times.,,Mixed stacking and scaling.
6/26/2024 12:19:23,https://drive.google.com/open?id=1EDt9_t1ZbYwmeugp5tmg_IMiCMf09-2h,ala (no),,,,,,"Personal writing (journal, postcard, etc.)",4/1/2024,mun Kekan San [Gregory Danielson III],"toki a ijo Arison o
lipu ni li lon tan ni: tenpo suli la mi pana ala e lipu ante pi tenpo ni. mi tawa ma Sanpansiko. mi pana e ona lon poka pi lipu ni.
sina sona ala sona e sewi Pakan? sitelen pi lipu ni la ona li lon li kiwen suli a. ona li lon tan ni: tenpo weka la ma mi la jan mute li alasa e kiwen ilo wawa. ona li kama jo e ni tan insa ma li pali e jan kiwen kepeken ni. 
sina alasa e sona pi mije sewi la o lukin e sitelen ante ona. monsi ona li wawa!
a kin la mi tawa ma Sikako lon tenpo kulupu. olin mi kin li kama. ona li awen kama sona lon tenpo ni. mi wawa e sona ona.
tan mun Kekan San",sentence ending punctuation is only implied in the original sitelen pona. creation date is approximate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Star ""mun"" is used 1 time.
Emitters ""olin"" is used 1 time.
Long pi is used 3 times.
Directional ni is used 2 times.",,"Mixed stacking and scaling.
Nasin Kalama Sitelen ""kalama wan nimi"" is used."
6/26/2024 12:21:08,https://drive.google.com/open?id=1BOLQjG7ea6KuvmpqVlU5LqaC8asbE5AM,tan (yes),https://discord.com/channels/969386329513295872/1215358442177560576/1215371288986648596,Discord,3/7/2024,akesi Mawiko,,,,,"sina uta e tawa kon la
sina tawa lon ma ale la
sina lukin tawa sewi.
ni la sina lon tenpo pini.
ni la sina lon tenpo kama.",secular sewi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Secular sewi is used 1 time.,,Stacking and scaling is not used.
6/26/2024 12:28:48,https://drive.google.com/open?id=1kL6_vt1P0QnT0JCvP0iDxULKp_bvImSM,tan (yes),https://discord.com/channels/969386329513295872/1213546371135705099/1215383872423071855,Discord,3/7/2024,akesi Kilo,,,,,"sina pana e ijo tawa nasin nanpa la nasin li pana e ijo ante tawa sina. nasin o pana e ijo wan taso tawa sina
sina ken sitelen e nasin kepeken linja. sina ni la ma li lon anpa linja. nasin ante li toki e ma ni.
nasin nasin li lon toki e ma ni. sina ken pana e nanpa open e nanpa pini e nasin nanpa tawa nasin nasin. sina ni la nasin nasin li pana e ijo tawa sina sama nasin nanpa.
sina pana e nanpa open tawa nasin nanpa la nasin nanpa li pana e ijo nanpa wan.
sina pana e nanpa pini tawa nasin nanpa la nasin nanpa li pana e ijo nanpa tu.
sina weka e ijo nanpa tu tan ijo nanpa wan la ma pi nasin nanpa li kama
onia li sama derivative [nanpa open, nanpa pini] nasin nanpa sama ni.

ni li sona nanpa suli a 
o awen e sona nanpa ni 
ona li awen e mi
sona li pona e toki mi
ona li pona e sijelo mi

ona li pona
ona li ken pona e sina kin","math equations, directional ni, kin as x for space reasons",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Long pi is used 1 time.
Directional ni is used 5 times.",,"Stacking and scaling is not used.
() is used."
6/26/2024 12:33:01,https://drive.google.com/open?id=13PazlsDvMXuBtT9X-7INGrIfiRLXVUkW,tan (yes),https://discord.com/channels/969386329513295872/1216083261537915061/1216084831520428102,Discord,3/9/2024,Masela,,,,,utala mute pi ante toki li kepeken toki pini jan. ni li ike tawa mi la mi ali o pana e ijo ken pi toki jan. pona la ijo ni li lon lili lon ma Siko. ni la jan li kama sona e mute e toki lon a.,"punctuation, directional ni, long pi",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Long pi is used 1 time.
Directional ni is used 3 times.",,"Stacking and scaling is not used.
Nasin Kalama SItelen Pu is used.
Interpunct is used."
6/26/2024 12:34:43,https://drive.google.com/open?id=1KWO28xJXYOUane0hhspuPAXRzz_-vdw5,tan (yes),https://discord.com/channels/969386329513295872/1216083261537915061/1216085733987586120,Discord,3/9/2024,jan Juwan,,,,,"mi wile ala e toki tan jan sona a.
mi wile e toki tan jan sama mi.
ni li pana e sona wawa mute.","cursive, exaggerated ala, directional ni",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Directional ni is used 1 time.,,Mixed stacking and scaling.
6/26/2024 12:40:03,https://drive.google.com/open?id=1p_BauPvbsXOa3hdlveLKbTyKV7CqiAfw,tan (yes),https://discord.com/channels/969386329513295872/1216083261537915061/1216087629892943975,Discord,3/9/2024,jan Kekan San,,,,,"mi pilin ike tan ni:
tenpo ale la jan li pana e toki pi jan ante 
tenpo kama la toki o tan ijo nasa o tan ala ilo Siko
ni li ken wawa e sona","nasin sitelen kalama pi linja lili: [sina,, ko,,]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Long pi is not used.,,"Stacking and scaling is not used.
Nasin Kalama SItelen ""kalama wan nimi"" is used."
6/26/2024 12:40:32,https://drive.google.com/open?id=1I4ZCvzGRYMsMuR6O7AG_D7295BNGkTK1,ala (no),,,,,,"Personal writing (journal, postcard, etc.)",2/24/2024,seme Alison [Alison Withonel],"mi lon tomo moku Kemewi. mi kama moku e pan seli. kili loje li lon sewi pan. kin mi kama moku e telo strawberry chocolate latté
kin kin la jan Ewali li kama toki. toki li mute ala taso mi kama pilin pona tan ni.
kin mute la mi kama toki tawa jan pona pi ma Linkon kepeken ma Grindr. ona kin li lon ma Wijasa pi sona tonsi.
tenpo Tuesday -> tenpo Friday la mi lon kulupu. tenpo ni la mi taso. pilin li ante mute a. lon li kama ante ni la pilin li ken ike",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Heart ""wile"" is used 1 time.
Directional ni is used 4 times.
Long ni is used 1 time.",,"Nasin Kalama Sitelen Pu is used.
Nasin Kalama SItelen is used.
Long pi underlines cartouche.
Stacking and scaling is not used."
6/26/2024 12:45:15,https://drive.google.com/open?id=1JWfvlh0zfOJY7CEPHt_S6tly3X3Udv5_,ala (no),,,,,,"Personal writing (journal, postcard, etc.)",11/30/2023,seme Alison [Alison Withonel],Sunday ~midday I met up with ilo Nija (nasa ilo[sic] jan ala) lon tomo pi jan Mawin. ona li awen lon ma Pitupa. mama ona li awen lon ma Kanwapi. ona li tawa tomo la ona li nasa lili e nasin tan ni: mi tu li wile lon kulupu. tomo pi jan Mawin li pona tawa mi tu. tenpo suli la mi wile lon tomo ni.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Directional ni is used 3 time.,,"Nasin Kalama Sitelen Pu is used.
Nasin Kalama Sitelen is used.
Stacking and scaling is not used."
